STATION,NAME,LATITUDE,LONGITUDE,ELEVATION,DATE,PRCP,PRCP_ATTRIBUTES,TAVG,TAVG_ATTRIBUTES,TMAX,TMAX_ATTRIBUTES,TMIN,TMIN_ATTRIBUTES
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/5/2018,0,",,S",28.9,"H,,S",,,23.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/6/2018,,,29.4,"H,,S",32.1,",,S",23.8,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/7/2018,,,29.1,"H,,S",31,",,S",22.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/8/2018,,,29.1,"H,,S",32,",,S",23.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/9/2018,6.1,",,S",25.5,"H,,S",28.6,",,S",23,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/10/2018,2,",,S",27.4,"H,,S",30.5,",,S",22.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/11/2018,0,",,S",26.9,"H,,S",,,22.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/12/2018,,,27.7,"H,,S",31.6,",,S",22.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/13/2018,,,27.6,"H,,S",30.6,",,S",23.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/14/2018,,,27.9,"H,,S",31.7,",,S",20.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/15/2018,,,28.7,"H,,S",,,21.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/16/2018,,,28.9,"H,,S",32.1,",,S",22.3,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/17/2018,0.5,",,S",27.6,"H,,S",32.2,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/18/2018,13,",,S",26.2,"H,,S",,,22.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/19/2018,3,",,S",27.7,"H,,S",31.4,",,S",22.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/20/2018,0,",,S",27.9,"H,,S",30.4,",,S",22,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/21/2018,,,28.3,"H,,S",31.5,",,S",20.7,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/22/2018,,,28.2,"H,,S",31.9,",,S",21.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/23/2018,,,28.2,"H,,S",31.2,",,S",21.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/24/2018,,,29.2,"H,,S",32.2,",,S",24.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/25/2018,,,29.1,"H,,S",32.9,",,S",25.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/26/2018,,,27.5,"H,,S",,,25,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/27/2018,,,28.5,"H,,S",31.1,",,S",24.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/28/2018,,,28.1,"H,,S",31.2,",,S",21.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/29/2018,,,28.3,"H,,S",,,20.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/30/2018,,,28.6,"H,,S",,,20.1,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,3/31/2018,,,28.1,"H,,S",31.2,",,S",21.7,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/1/2018,,,26.4,"H,,S",31.2,",,S",19.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/2/2018,,,25.6,"H,,S",29.1,",,S",18,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/3/2018,,,26.7,"H,,S",32.1,",,S",18.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/4/2018,,,25.3,"H,,S",30.2,",,S",21.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/5/2018,,,28.1,"H,,S",31.5,",,S",21.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/6/2018,,,28.3,"H,,S",31.5,",,S",24.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/7/2018,,,28.9,"H,,S",,,,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/8/2018,,,28.1,"H,,S",31.1,",,S",24.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/9/2018,,,27.8,"H,,S",30.7,",,S",25.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/10/2018,0.3,",,S",27.7,"H,,S",31.2,",,S",23,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/11/2018,3,",,S",25.2,"H,,S",27.8,",,S",22.8,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/12/2018,2,",,S",24.9,"H,,S",27.6,",,S",21,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/13/2018,2,",,S",25.6,"H,,S",28.8,",,S",19.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/14/2018,0,",,S",25.7,"H,,S",29,",,S",18.8,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/15/2018,,,25.3,"H,,S",29,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/16/2018,6.1,",,S",25.4,"H,,S",,,21.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/17/2018,0.5,",,S",24.6,"H,,S",27.9,",,S",19.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/18/2018,0,",,S",24.7,"H,,S",29.9,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/19/2018,,,26.2,"H,,S",,,19,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/20/2018,,,22.4,"H,,S",26,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/21/2018,,,24.8,"H,,S",27.8,",,S",19.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/22/2018,,,24.3,"H,,S",28,",,S",19.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/23/2018,,,24.4,"H,,S",,,,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/24/2018,,,23.4,"H,,S",28.5,",,S",15.1,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/25/2018,,,25.6,"H,,S",29.4,",,S",18,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/26/2018,,,24.7,"H,,S",,,15.1,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/27/2018,,,23.1,"H,,S",,,17.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/28/2018,,,23.7,"H,,S",29,",,S",17,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/29/2018,,,24.2,"H,,S",,,14.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,4/30/2018,,,24.8,"H,,S",29.3,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/1/2018,0.5,",,S",24.7,"H,,S",,,17.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/2/2018,0.3,",,S",23.8,"H,,S",30.3,",,S",17.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/3/2018,26.9,",,S",25.2,"H,,S",,,13.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/4/2018,0,",,S",23.8,"H,,S",27.4,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/5/2018,,,23.9,"H,,S",,,13,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/6/2018,,,24.3,"H,,S",29.3,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/7/2018,,,24.5,"H,,S",28.6,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/8/2018,0,",,S",22.1,"H,,S",28.6,",,S",20,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/9/2018,7.9,",,S",24.7,"H,,S",,,,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/10/2018,0,",,S",25.1,"H,,S",30,",,S",14.1,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/11/2018,,,23.8,"H,,S",28,",,S",13.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/12/2018,,,24.3,"H,,S",,,18,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/13/2018,,,23.8,"H,,S",28.6,",,S",17.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/14/2018,,,23.4,"H,,S",,,19.3,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/15/2018,,,22.3,"H,,S",24.8,",,S",20,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/16/2018,,,22.7,"H,,S",27,",,S",19.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/17/2018,,,22.6,"H,,S",28.2,",,S",12,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/18/2018,,,22.3,"H,,S",27,",,S",16,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/19/2018,2,",,S",24.1,"H,,S",27.2,",,S",20,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/20/2018,2,",,S",24.7,"H,,S",27.4,",,S",17.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/21/2018,0,",,S",24.6,"H,,S",28.1,",,S",18.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/22/2018,,,24.8,"H,,S",28.9,",,S",19,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/23/2018,,,25.5,"H,,S",29.8,",,S",14,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/24/2018,,,24.8,"H,,S",,,17.8,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/25/2018,,,24.3,"H,,S",,,14.8,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/26/2018,,,23.4,"H,,S",28.5,",,S",11,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/27/2018,,,23.8,"H,,S",29,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/28/2018,,,23.1,"H,,S",26.2,",,S",12.3,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/29/2018,,,24.1,"H,,S",28.8,",,S",17.8,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/30/2018,,,22.8,"H,,S",27.2,",,S",16.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,5/31/2018,,,22.9,"H,,S",,,15.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/1/2018,,,24.3,"H,,S",,,18.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/2/2018,,,24,"H,,S",27.7,",,S",18.3,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/3/2018,,,22.6,"H,,S",,,10.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/4/2018,,,20.6,"H,,S",26,",,S",11,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/5/2018,,,19.1,"H,,S",,,,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/6/2018,7.1,",,S",19.6,"H,,S",23.2,",,S",11.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/7/2018,3,",,S",19.8,"H,,S",24.1,",,S",16.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/8/2018,0.8,",,S",20.3,"H,,S",25.7,",,S",13,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/9/2018,0,",,S",20.9,"H,,S",25.3,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/10/2018,,,21.2,"H,,S",26.8,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/11/2018,,,21.2,"H,,S",,,14.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/12/2018,2,",,S",22.7,"H,,S",,,14.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/13/2018,18,",,S",22.8,"H,,S",,,14.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/14/2018,0.3,",,S",21.8,"H,,S",,,14.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/15/2018,0,",,S",23.9,"H,,S",28.2,",,S",19.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/16/2018,,,24.6,"H,,S",,,20.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/17/2018,,,22.7,"H,,S",,,15.8,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/18/2018,,,23.1,"H,,S",26.9,",,S",14.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/19/2018,,,23.7,"H,,S",28.4,",,S",14.8,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/20/2018,,,23.5,"H,,S",,,16.1,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/21/2018,,,21.6,"H,,S",,,10.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/22/2018,,,21.4,"H,,S",,,14,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/23/2018,,,21,"H,,S",26.3,",,S",9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/24/2018,,,20.2,"H,,S",26,",,S",8,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/25/2018,,,20.6,"H,,S",26.1,",,S",11,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/26/2018,0,",,S",21.4,"H,,S",25.4,",,S",14.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/27/2018,0.8,",,S",21.4,"H,,S",,,12,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/28/2018,0,",,S",20.2,"H,,S",,,7.3,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/29/2018,0.3,",,S",21.6,"H,,S",,,15.1,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,6/30/2018,0,",,S",22.8,"H,,S",,,12.3,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/1/2018,,,21.7,"H,,S",27.8,",,S",8.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/2/2018,,,23.2,"H,,S",26.6,",,S",13.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/3/2018,,,21.2,"H,,S",25.3,",,S",14.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/4/2018,6.1,",,S",21,"H,,S",,,,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/5/2018,0,",,S",21.7,"H,,S",25.4,",,S",18.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/6/2018,1,",,S",21.7,"H,,S",24.3,",,S",13.7,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/7/2018,0,",,S",22.4,"H,,S",,,,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/8/2018,3,",,S",22.2,"H,,S",25.5,",,S",18.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/9/2018,1,",,S",22.9,"H,,S",,,19.7,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/10/2018,0.3,",,S",21.9,"H,,S",25.2,",,S",18.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/11/2018,0,",,S",21.1,"H,,S",25.7,",,S",15,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/12/2018,,,21.1,"H,,S",26,",,S",14,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/13/2018,,,21.8,"H,,S",26.9,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/14/2018,,,21.5,"H,,S",27.7,",,S",13.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/15/2018,6.1,",,S",19.7,"H,,S",22.9,",,S",9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/16/2018,7.1,",,S",17.6,"H,,S",22.9,",,S",14.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/17/2018,10.9,",,S",18.6,"H,,S",22,",,S",15,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/18/2018,7.1,",,S",18.8,"H,,S",23.2,",,S",15.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/19/2018,2,",,S",19.5,"H,,S",24,",,S",15.3,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/20/2018,5.1,",,S",20.6,"H,,S",24.5,",,S",12.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/21/2018,7.1,",,S",20.9,"H,,S",,,,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/22/2018,0.3,",,S",20.6,"H,,S",25.2,",,S",14.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/23/2018,2,",,S",21.8,"H,,S",25,",,S",18.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/24/2018,0,",,S",21.6,"H,,S",25.3,",,S",17.1,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/25/2018,,,21,"H,,S",26,",,S",16.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/26/2018,,,19.6,"H,,S",,,12.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/27/2018,,,21.1,"H,,S",25.6,",,S",7.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/28/2018,,,21,"H,,S",26.8,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/29/2018,,,21.3,"H,,S",,,12.7,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/30/2018,,,21.8,"H,,S",26.5,",,S",12.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,7/31/2018,,,21.1,"H,,S",25.4,",,S",14.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/1/2018,,,22.3,"H,,S",27.1,",,S",14,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/2/2018,,,22.6,"H,,S",,,,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/3/2018,,,21.6,"H,,S",26,",,S",14.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/4/2018,,,22.1,"H,,S",26.3,",,S",9.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/5/2018,,,23.4,"H,,S",26.5,",,S",19.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/6/2018,,,23.9,"H,,S",28.3,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/7/2018,,,23.4,"H,,S",27,",,S",12.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/8/2018,,,22.1,"H,,S",24.5,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/9/2018,,,22.7,"H,,S",25,",,S",20.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/10/2018,,,23.5,"H,,S",,,15,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/11/2018,,,22.7,"H,,S",26.5,",,S",15.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/12/2018,,,24,"H,,S",27.5,",,S",17,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/13/2018,,,25.1,"H,,S",28.1,",,S",17.8,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/14/2018,,,26.1,"H,,S",,,18.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/15/2018,,,24.3,"H,,S",,,20.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/16/2018,,,23.6,"H,,S",28.2,",,S",17.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/17/2018,,,24.3,"H,,S",,,15.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/18/2018,,,23.9,"H,,S",26.9,",,S",19.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/19/2018,2,",,S",24.3,"H,,S",,,19.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/20/2018,0,",,S",23.9,"H,,S",27.8,",,S",16.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/21/2018,,,24.8,"H,,S",,,,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/22/2018,,,24.4,"H,,S",28.2,",,S",19,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/23/2018,,,25.2,"H,,S",28.4,",,S",19.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/24/2018,,,25.4,"H,,S",29.7,",,S",18.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/25/2018,,,23.3,"H,,S",,,10.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/26/2018,,,24.2,"H,,S",27.4,",,S",16,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/27/2018,,,21.9,"H,,S",27.5,",,S",17,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/28/2018,,,22,"H,,S",25.8,",,S",18.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/29/2018,,,20.6,"H,,S",27.5,",,S",11.7,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/30/2018,,,22.3,"H,,S",27.2,",,S",12.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,8/31/2018,0.3,",,S",23.6,"H,,S",,,17.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/1/2018,0,",,S",22.2,"H,,S",27.7,",,S",13,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/2/2018,,,23.2,"H,,S",28.2,",,S",14.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/3/2018,,,25.2,"H,,S",28.5,",,S",21.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/4/2018,,,25.9,"H,,S",29.2,",,S",22,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/5/2018,,,24.9,"H,,S",29.4,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/6/2018,,,27.3,"H,,S",,,23.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/7/2018,,,25.4,"H,,S",29.2,",,S",22.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/8/2018,,,26.7,"H,,S",29.5,",,S",23.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/9/2018,7.9,",,S",20.3,"H,,S",24.9,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/10/2018,23.9,",,S",21.5,"H,,S",,,16.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/11/2018,0,",,S",22.2,"H,,S",26.8,",,S",12,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/12/2018,,,22.9,"H,,S",26.8,",,S",11,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/13/2018,,,23.6,"H,,S",27,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/14/2018,,,24.1,"H,,S",27.5,",,S",15,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/15/2018,,,24.4,"H,,S",,,,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/16/2018,,,24.6,"H,,S",,,18,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/17/2018,,,25.4,"H,,S",,,,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/18/2018,,,26.2,"H,,S",29.6,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/19/2018,,,25.6,"H,,S",29.9,",,S",19.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/20/2018,,,25.7,"H,,S",30,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/21/2018,,,25.7,"H,,S",29.2,",,S",22,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/22/2018,,,25.1,"H,,S",29,",,S",19,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/23/2018,,,25.1,"H,,S",28.6,",,S",15,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/24/2018,,,25.2,"H,,S",,,18.5,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/25/2018,,,25.6,"H,,S",,,19.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/26/2018,,,26.5,"H,,S",30.4,",,S",21.6,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/27/2018,,,27.3,"H,,S",31.5,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/28/2018,,,27.3,"H,,S",31.5,",,S",24,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/29/2018,,,24.6,"H,,S",,,15.4,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,9/30/2018,,,23.4,"H,,S",,,17.2,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,10/1/2018,,,24.2,"H,,S",27.4,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,10/2/2018,,,24.8,"H,,S",28.3,",,S",,
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,10/3/2018,,,24.6,"H,,S",31.9,",,S",17.9,",,S"
MZ000067323,"INHAMBANE, MZ",-23.867,35.383,15,10/4/2018,2,",,S",20.8,"H,,S",26.6,",,S",,
